name,age,pop,sex
Arkansas,47,17394,1
Arkansas,48,17996,1
Arkansas,49,19470,1
Arkansas,50,19781,1
Arkansas,51,20084,1
Arkansas,52,19663,1
Arkansas,53,20047,1
Arkansas,54,20123,1
Arkansas,55,19427,1
Arkansas,56,19381,1
Arkansas,57,18933,1
Arkansas,58,18278,1
Arkansas,59,18214,1
Arkansas,60,17691,1
Arkansas,61,17085,1
Arkansas,62,16536,1
Arkansas,63,16170,1
Arkansas,64,15852,1
Arkansas,65,15737,1
Arkansas,66,15770,1
Arkansas,67,16608,1
Arkansas,68,12207,1
Arkansas,69,12325,1
Arkansas,70,12027,1
Arkansas,71,12040,1
Arkansas,72,10722,1
Arkansas,73,9767,1
Arkansas,74,9494,1
Arkansas,75,8487,1
Arkansas,76,8129,1
Arkansas,77,7373,1
Arkansas,78,7049,1
Arkansas,79,6537,1
Arkansas,80,5665,1
Arkansas,81,5278,1
Arkansas,82,4733,1
Arkansas,83,4290,1
Arkansas,84,3882,1
Arkansas,85,18735,1
Arkansas,999,1451508,1
Arkansas,0,18579,2
Arkansas,1,18666,2
Arkansas,2,18848,2
Arkansas,3,18926,2
Arkansas,4,18611,2
Arkansas,5,19107,2
Arkansas,6,19641,2
Arkansas,7,19733,2
Arkansas,8,19642,2
Arkansas,9,19353,2
Arkansas,10,19284,2
Arkansas,11,19070,2
Arkansas,12,18943,2
Arkansas,13,19343,2
Arkansas,14,19719,2
Arkansas,15,19372,2
Arkansas,16,19287,2
Arkansas,17,19512,2
Arkansas,18,18726,2
Arkansas,19,18723,2
Arkansas,20,19342,2
Arkansas,21,19817,2
Arkansas,22,20593,2
Arkansas,23,21729,2
Arkansas,24,21248,2
Arkansas,25,20196,2
Arkansas,26,19254,2
Arkansas,27,18721,2
Arkansas,28,18925,2
Arkansas,29,18987,2
Arkansas,30,18910,2
Arkansas,31,19131,2
Arkansas,32,19091,2
Arkansas,33,19380,2
Arkansas,34,19620,2
Arkansas,35,18371,2
Arkansas,36,18380,2
Arkansas,37,17982,2
Arkansas,38,17437,2
Arkansas,39,18115,2
Arkansas,40,17579,2
Arkansas,41,18005,2
Arkansas,42,18640,2
Arkansas,43,19483,2
Arkansas,44,19315,2
Arkansas,45,18175,2
Arkansas,46,17771,2
Arkansas,47,17824,2
Arkansas,48,18190,2
Arkansas,49,19852,2
Arkansas,50,20753,2
Arkansas,51,20777,2
Arkansas,52,20374,2
Arkansas,53,20835,2
Arkansas,54,20795,2
Arkansas,55,20333,2
Arkansas,56,20113,2
Arkansas,57,20413,2
Arkansas,58,19828,2
Arkansas,59,19810,2
Arkansas,60,19489,2
Arkansas,61,18693,2
Arkansas,62,17993,2
Arkansas,63,17914,2
Arkansas,64,17485,2
Arkansas,65,17580,2
Arkansas,66,17281,2
Arkansas,67,18426,2
Arkansas,68,13559,2
Arkansas,69,13912,2
Arkansas,70,13859,2
Arkansas,71,13818,2
Arkansas,72,12347,2
Arkansas,73,11678,2
Arkansas,74,11056,2
Arkansas,75,10203,2
Arkansas,76,9757,2
Arkansas,77,8803,2
Arkansas,78,8490,2
Arkansas,79,8378,2
Arkansas,80,7501,2
Arkansas,81,7061,2
Arkansas,82,6829,2
Arkansas,83,6387,2
Arkansas,84,6096,2
Arkansas,85,36315,2
Arkansas,999,1508089,2
California,0,502993,0
California,1,504342,0
California,2,496348,0
California,3,510260,0
California,4,501784,0
California,5,497786,0
California,6,516713,0
California,7,518757,0
California,8,511339,0
California,9,509275,0
California,10,505790,0
California,11,500694,0
California,12,494968,0
California,13,508480,0
California,14,516473,0
California,15,511647,0
California,16,517878,0
California,17,527527,0
California,18,533920,0
California,19,521560,0
California,20,535547,0
California,21,543339,0
California,22,570119,0
California,23,608833,0
California,24,618416,0
California,25,597347,0
California,26,581759,0
California,27,566290,0
California,28,564927,0
California,29,571007,0
California,30,553933,0
California,31,558818,0
California,32,559397,0
California,33,548096,0
California,34,561031,0
California,35,518986,0
California,36,510233,0
California,37,508315,0
California,38,497074,0
California,39,515349,0
California,40,497683,0
California,41,499477,0
California,42,510953,0
California,43,535883,0
California,44,557053,0
California,45,526605,0
California,46,512195,0
California,47,502133,0
California,48,505860,0
California,49,533074,0
California,50,536652,0
California,51,531913,0
California,52,525308,0
California,53,526785,0
California,54,538185,0
California,55,508232,0
California,56,501853,0
California,57,493024,0
California,58,476824,0
California,59,474236,0
California,60,449066,0
California,61,428502,0
California,62,406154,0
California,63,392784,0
California,64,388604,0
California,65,369942,0
California,66,360524,0
California,67,369482,0
California,68,284506,0
California,69,279753,0
California,70,263564,0
California,71,261605,0
California,72,230047,0
California,73,211806,0
California,74,203131,0
California,75,189702,0
California,76,180608,0
California,77,166868,0
California,78,158160,0
California,79,151663,0
California,80,136855,0
California,81,131185,0
California,82,123529,0
California,83,117880,0
California,84,113587,0
California,85,688650,0
California,999,38649435,0
California,0,256899,1
California,1,257117,1
California,2,253571,1
California,3,260910,1
California,4,255826,1
California,5,253744,1
California,6,264280,1
California,7,265478,1
California,8,261135,1
California,9,260135,1
California,10,257858,1
California,11,254773,1
California,12,252310,1
California,13,259140,1
California,14,264672,1
California,15,261780,1
California,16,264306,1
California,17,269429,1
California,18,272592,1
California,19,266121,1
California,20,273893,1
California,21,278340,1
California,22,292112,1
California,23,309949,1
California,24,315405,1
California,25,304662,1
California,26,297906,1
California,27,290605,1
California,28,290225,1
California,29,291594,1
California,30,281738,1
California,31,284149,1
California,32,282682,1
California,33,276602,1
California,34,285022,1
California,35,261141,1
California,36,256157,1
California,37,254233,1
California,38,248085,1
California,39,257217,1
California,40,248420,1
California,41,248022,1
California,42,254091,1
California,43,266225,1
California,44,279210,1
California,45,263220,1
California,46,256790,1
California,47,250689,1
California,48,253342,1
California,49,266424,1
California,50,266869,1
California,51,263476,1
California,52,259674,1
California,53,260088,1
California,54,266109,1
California,55,250617,1
California,56,246241,1
California,57,240577,1
California,58,231438,1
California,59,229629,1
California,60,216238,1
California,61,205330,1
California,62,194155,1
California,63,186909,1
California,64,184743,1
California,65,174949,1
California,66,170382,1
California,67,174756,1
California,68,133543,1
California,69,130090,1
California,70,121983,1
California,71,120265,1
California,72,105102,1
California,73,96030,1
California,74,91802,1
California,75,85708,1
California,76,80651,1
California,77,73782,1
California,78,69443,1
California,79,65921,1
California,80,59038,1
California,81,55906,1
California,82,52368,1
California,83,49104,1
California,84,46513,1
California,85,247913,1
California,999,19137568,1
California,0,246094,2
California,1,247225,2
California,2,242777,2
California,3,249350,2
California,4,245958,2
California,5,244042,2
California,6,252433,2
California,7,253279,2
California,8,250204,2
California,9,249140,2
California,10,247932,2
California,11,245921,2
California,12,242658,2
California,13,249340,2
California,14,251801,2
California,15,249867,2
California,16,253572,2
California,17,258098,2
California,18,261328,2
California,19,255439,2
California,20,261654,2
California,21,264999,2
California,22,278007,2
California,23,298884,2
California,24,303011,2
California,25,292685,2
California,26,283853,2
California,27,275685,2
California,28,274702,2
California,29,279413,2
California,30,272195,2
California,31,274669,2
California,32,276715,2
California,33,271494,2
California,34,276009,2
California,35,257845,2
California,36,254076,2
California,37,254082,2
California,38,248989,2
California,39,258132,2
California,40,249263,2
California,41,251455,2
California,42,256862,2
California,43,269658,2
California,44,277843,2
California,45,263385,2
California,46,255405,2
California,47,251444,2
California,48,252518,2
California,49,266650,2
California,50,269783,2
California,51,268437,2
California,52,265634,2
California,53,266697,2
California,54,272076,2
California,55,257615,2
California,56,255612,2
California,57,252447,2
California,58,245386,2
California,59,244607,2
California,60,232828,2
California,61,223172,2
California,62,211999,2
California,63,205875,2
California,64,203861,2
California,65,194993,2
California,66,190142,2
California,67,194726,2
California,68,150963,2
California,69,149663,2
California,70,141581,2
California,71,141340,2
California,72,124945,2
California,73,115776,2
California,74,111329,2
California,75,103994,2
California,76,99957,2
California,77,93086,2
California,78,88717,2
California,79,85742,2
California,80,77817,2
California,81,75279,2
California,82,71161,2
California,83,68776,2
California,84,67074,2
California,85,440737,2
California,999,19511867,2
Colorado,0,66471,0
Colorado,1,66335,0
Colorado,2,66169,0
Colorado,3,67645,0
Colorado,4,68311,0
Colorado,5,68921,0
Colorado,6,70967,0
Colorado,7,71739,0
Colorado,8,71939,0
Colorado,9,71425,0
Colorado,10,71896,0
Colorado,11,71156,0
Colorado,12,69736,0
Colorado,13,70504,0
Colorado,14,70336,0
Colorado,15,68259,0
Colorado,16,67405,0
Colorado,17,67158,0
Colorado,18,68837,0
Colorado,19,70377,0
Colorado,20,69749,0
Colorado,21,71774,0
Colorado,22,75184,0
Colorado,23,77004,0
Colorado,24,79076,0
Colorado,25,77853,0
Colorado,26,77647,0
Colorado,27,77920,0
Colorado,28,79652,0
Colorado,29,79407,0
Colorado,30,77137,0
Colorado,31,78545,0
Colorado,32,78827,0
Colorado,33,77595,0
Colorado,34,78905,0
Colorado,35,73759,0
Colorado,36,72490,0
Colorado,37,70692,0
Colorado,38,68596,0
Colorado,39,71046,0
Colorado,40,68202,0
Colorado,41,68047,0
Colorado,42,71254,0
Colorado,43,75463,0
Colorado,44,75425,0
Colorado,45,71218,0
Colorado,46,67586,0
Colorado,47,65937,0
Colorado,48,66166,0
Colorado,49,70625,0
Colorado,50,72322,0
Colorado,51,73054,0
Colorado,52,74205,0
Colorado,53,75339,0
Colorado,54,76222,0
Colorado,55,73774,0
Colorado,56,72897,0
Colorado,57,72596,0
Colorado,58,70314,0
Colorado,59,68852,0
Colorado,60,67135,0
Colorado,61,65149,0
Colorado,62,61988,0
Colorado,63,59429,0
Colorado,64,58070,0
Colorado,65,55177,0
Colorado,66,54693,0
Colorado,67,56358,0
Colorado,68,40788,0
Colorado,69,39213,0
Colorado,70,37667,0
Colorado,71,37697,0
Colorado,72,32091,0
Colorado,73,29144,0
Colorado,74,27121,0
Colorado,75,25290,0
Colorado,76,23720,0
Colorado,77,21680,0
Colorado,78,20419,0
Colorado,79,19197,0
Colorado,80,17313,0
Colorado,81,16604,0
Colorado,82,15656,0
Colorado,83,14934,0
Colorado,84,13626,0
Colorado,85,81627,0
Colorado,999,5319728,0
Colorado,0,34130,1
Colorado,1,34007,1
Colorado,2,34404,1
Colorado,3,34965,1
Colorado,4,35036,1
Colorado,5,35238,1
Colorado,6,36506,1
Colorado,7,36794,1
Colorado,8,36869,1
Colorado,9,36396,1
Colorado,10,36799,1
Colorado,11,36306,1
Colorado,12,35681,1
Colorado,13,35974,1
Colorado,14,35790,1
Colorado,15,34862,1
Colorado,16,34260,1
Colorado,17,34483,1
Colorado,18,35774,1
Colorado,19,36763,1
Colorado,20,36565,1
Colorado,21,37250,1
Colorado,22,38914,1
Colorado,23,39321,1
Colorado,24,39990,1
Colorado,25,39633,1
Colorado,26,39790,1
Colorado,27,40256,1
Colorado,28,41203,1
Colorado,29,40652,1
Colorado,30,39361,1
Colorado,31,40210,1
Colorado,32,40250,1
Colorado,33,39541,1
Colorado,34,40496,1
Colorado,35,37441,1
Colorado,36,36756,1
Colorado,37,35843,1
Colorado,38,34935,1
Colorado,39,36367,1
Colorado,40,34851,1
Colorado,41,34651,1
Colorado,42,36412,1
Colorado,43,38741,1
Colorado,44,38316,1
Colorado,45,36116,1
Colorado,46,34239,1
Colorado,47,33271,1
Colorado,48,32994,1
Colorado,49,35290,1
Colorado,50,36139,1
Colorado,51,36076,1
Colorado,52,36668,1
Colorado,53,36957,1
Colorado,54,37506,1
Colorado,55,36378,1
Colorado,56,35887,1
Colorado,57,35681,1
Colorado,58,34475,1
Colorado,59,33603,1
Colorado,60,32575,1
Colorado,61,31624,1
Colorado,62,30323,1
Colorado,63,29013,1
Colorado,64,28258,1
Colorado,65,26755,1
Colorado,66,26733,1
Colorado,67,27410,1
Colorado,68,19724,1
Colorado,69,18762,1
Colorado,70,17946,1
Colorado,71,17908,1
Colorado,72,15085,1
Colorado,73,13617,1
Colorado,74,12612,1
Colorado,75,11660,1
Colorado,76,10843,1
Colorado,77,10004,1
Colorado,78,9231,1
Colorado,79,8483,1
Colorado,80,7644,1
Colorado,81,7244,1
Colorado,82,6689,1
Colorado,83,6295,1
Colorado,84,5678,1
Colorado,85,28317,1
Colorado,999,2660495,1
Colorado,0,32341,2
Colorado,1,32328,2
Colorado,2,31765,2
Colorado,3,32680,2
Colorado,4,33275,2
Colorado,5,33683,2
Colorado,6,34461,2
Colorado,7,34945,2
Colorado,8,35070,2
Colorado,9,35029,2
Colorado,10,35097,2
Colorado,11,34850,2
Colorado,12,34055,2
Colorado,13,34530,2
Colorado,14,34546,2
Colorado,15,33397,2
Colorado,16,33145,2
Colorado,17,32675,2
Colorado,18,33063,2
Colorado,19,33614,2
Colorado,20,33184,2
Colorado,21,34524,2
Colorado,22,36270,2
Colorado,23,37683,2
Colorado,24,39086,2
Colorado,25,38220,2
Colorado,26,37857,2
Colorado,27,37664,2
Colorado,28,38449,2
Colorado,29,38755,2
Colorado,30,37776,2
Colorado,31,38335,2
Colorado,32,38577,2
Colorado,33,38054,2
Colorado,34,38409,2
Colorado,35,36318,2
Colorado,36,35734,2
Colorado,37,34849,2
Colorado,38,33661,2
Colorado,39,34679,2
Colorado,40,33351,2
Colorado,41,33396,2
Colorado,42,34842,2
Colorado,43,36722,2
Colorado,44,37109,2
Colorado,45,35102,2
Colorado,46,33347,2
Colorado,47,32666,2
Colorado,48,33172,2
Colorado,49,35335,2
Colorado,50,36183,2
Colorado,51,36978,2
Colorado,52,37537,2
Colorado,53,38382,2
Colorado,54,38716,2
Colorado,55,37396,2
Colorado,56,37010,2
Colorado,57,36915,2
Colorado,58,35839,2
Colorado,59,35249,2
Colorado,60,34560,2
Colorado,61,33525,2
Colorado,62,31665,2
Colorado,63,30416,2
Colorado,64,29812,2
Colorado,65,28422,2
Colorado,66,27960,2
Colorado,67,28948,2
Colorado,68,21064,2
Colorado,69,20451,2
Colorado,70,19721,2
Colorado,71,19789,2
Colorado,72,17006,2
Colorado,73,15527,2
Colorado,74,14509,2
Colorado,75,13630,2
Colorado,76,12877,2
Colorado,77,11676,2
Colorado,78,11188,2
Colorado,79,10714,2
Colorado,80,9669,2
Colorado,81,9360,2
Colorado,82,8967,2
Colorado,83,8639,2
Colorado,84,7948,2
Colorado,85,53310,2
Colorado,999,2659233,2
Connecticut,0,36771,0
Connecticut,1,37081,0
Connecticut,2,37861,0
Connecticut,3,38784,0
Connecticut,4,38940,0
Connecticut,5,39590,0
Connecticut,6,41360,0
Connecticut,7,42382,0
Connecticut,8,43084,0
Connecticut,9,43750,0
Connecticut,10,44889,0
Connecticut,11,44905,0
Connecticut,12,45487,0
Connecticut,13,46501,0
Connecticut,14,48040,0
Connecticut,15,48262,0
Connecticut,16,48316,0
Connecticut,17,49427,0
Connecticut,18,52501,0
Connecticut,19,53108,0
Connecticut,20,54280,0
Connecticut,21,53015,0
Connecticut,22,47612,0
Connecticut,23,43726,0
Connecticut,24,42691,0
Connecticut,25,42069,0
Connecticut,26,43583,0
Connecticut,27,44948,0
Connecticut,28,44882,0
Connecticut,29,44644,0
Connecticut,30,43171,0
Connecticut,31,43681,0
Connecticut,32,43872,0
Connecticut,33,42952,0
Connecticut,34,44649,0
Connecticut,35,42161,0
Connecticut,36,41607,0
Connecticut,37,41222,0
Connecticut,38,40755,0
Connecticut,39,41903,0
Connecticut,40,41061,0
Connecticut,41,42549,0
Connecticut,42,45352,0
Connecticut,43,49653,0
Connecticut,44,51918,0
Connecticut,45,50429,0
Connecticut,46,50048,0
Connecticut,47,51259,0
Connecticut,48,53780,0
Connecticut,49,56416,0
Connecticut,50,57343,0
Connecticut,51,56395,0
Connecticut,52,56229,0
Connecticut,53,57504,0
Connecticut,54,57532,0
Connecticut,55,55945,0
Connecticut,56,55590,0
Connecticut,57,54066,0
Connecticut,58,52144,0
Connecticut,59,50833,0
Connecticut,60,48328,0
Connecticut,61,46005,0
Connecticut,62,43231,0
Connecticut,63,41300,0
Connecticut,64,39787,0
Connecticut,65,38266,0
Connecticut,66,38370,0
Connecticut,67,41256,0
Connecticut,68,30021,0
Connecticut,69,29190,0
Connecticut,70,28599,0
Connecticut,71,30452,0
Connecticut,72,25428,0
Connecticut,73,22349,0
Connecticut,74,20986,0
Connecticut,75,19755,0
Connecticut,76,18913,0
Connecticut,77,17579,0
Connecticut,78,16840,0
Connecticut,79,16462,0
Connecticut,80,15106,0
Connecticut,81,14769,0
Connecticut,82,14354,0
Connecticut,83,13963,0
Connecticut,84,13480,0
Connecticut,85,89785,0
Connecticut,999,3589082,0
Connecticut,0,18782,1
Connecticut,1,18934,1
Connecticut,2,19185,1
Connecticut,3,19752,1
Connecticut,4,19877,1
Connecticut,5,20210,1
Connecticut,6,21074,1
Connecticut,7,21541,1
Connecticut,8,22016,1
Connecticut,9,22324,1
Connecticut,10,22922,1
Connecticut,11,23095,1
Connecticut,12,23364,1
Connecticut,13,23759,1
Connecticut,14,24580,1
Connecticut,15,24748,1
Connecticut,16,24791,1
Connecticut,17,25348,1
Connecticut,18,26650,1
Connecticut,19,26724,1
Connecticut,20,27554,1
Connecticut,21,27043,1
Connecticut,22,24765,1
Connecticut,23,22831,1
Connecticut,24,22178,1
Connecticut,25,21642,1
Connecticut,26,22187,1
Connecticut,27,22718,1
Connecticut,28,22557,1
Connecticut,29,22572,1
Connecticut,30,21626,1
Connecticut,31,21604,1
Connecticut,32,21502,1
Connecticut,33,21118,1
Connecticut,34,22048,1
Connecticut,35,20644,1
Connecticut,36,20309,1
Connecticut,37,20076,1
Connecticut,38,19887,1
Connecticut,39,20651,1
Connecticut,40,20035,1
Connecticut,41,20628,1
Connecticut,42,22145,1
Connecticut,43,24089,1
Connecticut,44,25238,1
Connecticut,45,24472,1
Connecticut,46,24168,1
Connecticut,47,24910,1
Connecticut,48,26096,1
Connecticut,49,27443,1
Connecticut,50,27798,1
Connecticut,51,27467,1
Connecticut,52,27199,1
Connecticut,53,27906,1
Connecticut,54,27957,1
Connecticut,55,27175,1
Connecticut,56,27160,1
Connecticut,57,26458,1
Connecticut,58,25206,1
Connecticut,59,24742,1
Connecticut,60,23304,1
Connecticut,61,22204,1
Connecticut,62,20821,1
Connecticut,63,19698,1
Connecticut,64,18920,1
Connecticut,65,18033,1
Connecticut,66,17991,1
Connecticut,67,19348,1
Connecticut,68,14048,1
Connecticut,69,13693,1
Connecticut,70,13395,1
Connecticut,71,14121,1
Connecticut,72,11573,1
Connecticut,73,10102,1
Connecticut,74,9363,1
Connecticut,75,8763,1
Connecticut,76,8212,1
Connecticut,77,7633,1
Connecticut,78,7262,1
Connecticut,79,6943,1
Connecticut,80,6228,1
Connecticut,81,5993,1
Connecticut,82,5787,1
Connecticut,83,5596,1
Connecticut,84,5284,1
Connecticut,85,29693,1
Connecticut,999,1747488,1
Connecticut,0,17989,2
Connecticut,1,18147,2
Connecticut,2,18676,2
Connecticut,3,19032,2
Connecticut,4,19063,2
Connecticut,5,19380,2
Connecticut,6,20286,2
Connecticut,7,20841,2
Connecticut,8,21068,2
Connecticut,9,21426,2
Connecticut,10,21967,2
Connecticut,11,21810,2
Connecticut,12,22123,2
Connecticut,13,22742,2
Connecticut,14,23460,2
Connecticut,15,23514,2
Connecticut,16,23525,2
Connecticut,17,24079,2
Connecticut,18,25851,2
Connecticut,19,26384,2
Connecticut,20,26726,2
Connecticut,21,25972,2
Connecticut,22,22847,2
Connecticut,23,20895,2
Connecticut,24,20513,2
Connecticut,25,20427,2
Connecticut,26,21396,2
Connecticut,27,22230,2
Connecticut,28,22325,2
Connecticut,29,22072,2
Connecticut,30,21545,2
Connecticut,31,22077,2
Connecticut,32,22370,2
Connecticut,33,21834,2
Connecticut,34,22601,2
Connecticut,35,21517,2
Connecticut,36,21298,2
Connecticut,37,21146,2
Connecticut,38,20868,2
Connecticut,39,21252,2
Connecticut,40,21026,2
Connecticut,41,21921,2
Connecticut,42,23207,2
Connecticut,43,25564,2
Connecticut,44,26680,2
Connecticut,45,25957,2
Connecticut,46,25880,2
Connecticut,47,26349,2
Connecticut,48,27684,2
Connecticut,49,28973,2
Connecticut,50,29545,2
Connecticut,51,28928,2
Connecticut,52,29030,2
Connecticut,53,29598,2
Connecticut,54,29575,2
Connecticut,55,28770,2
Connecticut,56,28430,2
Connecticut,57,27608,2
Connecticut,58,26938,2
Connecticut,59,26091,2
Connecticut,60,25024,2
Connecticut,61,23801,2
Connecticut,62,22410,2
Connecticut,63,21602,2
Connecticut,64,20867,2
Connecticut,65,20233,2
Connecticut,66,20379,2
Connecticut,67,21908,2
Connecticut,68,15973,2
Connecticut,69,15497,2
Connecticut,70,15204,2
Connecticut,71,16331,2
Connecticut,72,13855,2
Connecticut,73,12247,2
Connecticut,74,11623,2
Connecticut,75,10992,2
Connecticut,76,10701,2
Connecticut,77,9946,2
Connecticut,78,9578,2
Connecticut,79,9519,2
Connecticut,80,8878,2
Connecticut,81,8776,2
Connecticut,82,8567,2
Connecticut,83,8367,2
Connecticut,84,8196,2
Connecticut,85,60092,2
Connecticut,999,1841594,2
Delaware,0,11122,0
Delaware,1,11092,0
Delaware,2,11347,0
Delaware,3,11523,0
Delaware,4,11267,0
Delaware,5,11043,0
Delaware,6,11343,0
Delaware,7,11389,0
Delaware,8,11409,0
Delaware,9,11325,0
Delaware,10,11466,0
Delaware,11,11473,0
Delaware,12,11036,0
Delaware,13,11470,0
Delaware,14,11727,0
Delaware,15,11602,0
Delaware,16,11494,0
Delaware,17,11118,0
Delaware,18,12639,0
Delaware,19,12992,0
Delaware,20,12503,0
Delaware,21,11997,0
Delaware,22,12186,0
Delaware,23,12809,0
Delaware,24,13378,0
Delaware,25,13833,0
Delaware,26,13307,0
Delaware,27,12184,0
Delaware,28,12188,0
Delaware,29,11985,0
Delaware,30,11464,0
Delaware,31,11760,0
Delaware,32,11621,0
Delaware,33,11660,0
Delaware,34,11970,0
Delaware,35,10973,0
Delaware,36,10887,0
Delaware,37,10474,0
Delaware,38,10078,0
Delaware,39,10650,0
Delaware,40,10186,0
Delaware,41,10665,0
Delaware,42,11134,0
Delaware,43,12270,0
Delaware,44,12349,0
Delaware,45,11726,0
Delaware,46,11705,0
Delaware,47,12182,0
Delaware,48,12632,0
Delaware,49,13323,0
Delaware,50,13533,0
Delaware,51,13556,0
Delaware,52,13547,0
Delaware,53,13607,0
Delaware,54,13606,0
Delaware,55,13389,0
Delaware,56,13472,0
Delaware,57,13330,0
Delaware,58,12976,0
Delaware,59,12575,0
Delaware,60,12040,0
Delaware,61,12089,0
Delaware,62,11585,0
Delaware,63,11462,0
Delaware,64,11099,0
Delaware,65,11270,0
Delaware,66,11610,0
Delaware,67,11966,0
Delaware,68,8842,0
Delaware,69,8662,0
